iter	Accuracy	Logloss
880	0.6773169869	0.5864928346
881	0.6773530038	0.5864761351
882	0.6773600506	0.5864522873
883	0.6773514379	0.5864361575
884	0.6773780591	0.5864022815
885	0.6773506549	0.5863649512
886	0.6773545698	0.5863335246
887	0.6773498719	0.5863126741
888	0.6773608336	0.5862973123
889	0.6773913697	0.5862814917
890	0.6774140761	0.5862416394
891	0.6774070293	0.5862122034
892	0.6774031144	0.5861776498
893	0.6774696675	0.5861328486
894	0.6775315227	0.5860887868
895	0.6775424844	0.5860760994
896	0.6775761524	0.5860632836
897	0.6776184332	0.5860370116
898	0.6776074715	0.5860087585
899	0.6776113864	0.5859980287
900	0.6776364416	0.5859699803
901	0.6776810714	0.5859462266
902	0.6776677607	0.5859295601
903	0.6776771565	0.5859076506
904	0.6776685437	0.5858690433
905	0.6777202202	0.5858437292
906	0.6777390117	0.5858102419
907	0.6777515393	0.5857835719
908	0.6777687648	0.5857708941
909	0.6777711138	0.5857489098
910	0.6778243562	0.5857214818
911	0.6778306201	0.5856879152
912	0.6778486285	0.5856645721
913	0.6778580243	0.5856476384
914	0.6778830795	0.5856268318
915	0.6778940412	0.5856085963
916	0.677900305	0.5855870133
917	0.6779097008	0.5855763917
918	0.6778862115	0.5855387349
919	0.6778916923	0.5855116535
920	0.6778501945	0.5854924093
921	0.6779465007	0.5854444994
922	0.6779598113	0.5854228193
923	0.6779950453	0.5854014502
924	0.6779864326	0.5853870386
925	0.6780631644	0.5853469572
926	0.6780482878	0.5853271817
927	0.6780514197	0.5853099976
928	0.6781398961	0.5852512975
929	0.6781477259	0.5852427046
930	0.6781994024	0.5852259874
931	0.6781970535	0.5852057585
932	0.6781978365	0.5851855091
933	0.6782307215	0.585170156
934	0.6782322875	0.585154938
935	0.6782283726	0.5851357121
936	0.6782816151	0.5851106539
937	0.6782957087	0.585066964
938	0.6783442533	0.5850552616
939	0.6783794872	0.5850271385
940	0.6783497341	0.5850074779
941	0.678420985	0.5849737823
942	0.6784750105	0.5849484028
943	0.6784797084	0.5849200622
944	0.678491453	0.5849077787
945	0.6785376487	0.5848892827
946	0.6786088996	0.5848664985
947	0.6786245592	0.5848436118
948	0.6786355209	0.5848299281
949	0.6786245592	0.5848203443
950	0.6787318271	0.5847725168
951	0.6787936823	0.5847079404
952	0.6788226525	0.5846954489
953	0.6788336142	0.584685935
954	0.6788226525	0.5846717148
955	0.6788790269	0.5846294144
956	0.6788782439	0.5846168376
957	0.678873546	0.5846027078
958	0.6789064311	0.5845883893
959	0.678977682	0.5845535317
960	0.6790371883	0.5845114108
961	0.6790606776	0.5844900626
962	0.6790990435	0.5844545856
963	0.6790794691	0.5844267803
964	0.6791280137	0.5843967962
965	0.6791358435	0.5843725569
966	0.6791898689	0.5843448887
967	0.6792031795	0.5843181441
968	0.6792697326	0.5842829028
969	0.6792712986	0.5842575874
970	0.6792838262	0.5842273876
971	0.6793127964	0.5842034272
972	0.6793378516	0.5841889732
973	0.6793355027	0.5841697524
974	0.679358209	0.5841389323
975	0.6793824813	0.5841180897
976	0.6793926601	0.5840900024
977	0.6793895281	0.5840817481
978	0.6794427706	0.5840663975
979	0.6794443366	0.5840515377
980	0.6795030599	0.5840325164
981	0.6795132386	0.5840132178
982	0.6795617832	0.583980407
983	0.6795602172	0.5839567106
984	0.6795641321	0.5839412327
985	0.6795625662	0.5839234529
986	0.6795719619	0.5839085646
987	0.6796189405	0.583890075
988	0.6796502596	0.5838489334
989	0.6796698341	0.5838033728
990	0.6796533915	0.583779958
991	0.6796753149	0.5837668215
992	0.6796416469	0.5837427948
993	0.6796612213	0.5837194298
994	0.6796197235	0.5836764256
995	0.679601715	0.5836429254
996	0.6796627873	0.5836119947
997	0.6796667022	0.5835947756
998	0.6797379531	0.5835504178
999	0.6797661403	0.5835262265
1000	0.6798193828	0.5835064898
1001	0.6798741912	0.5834816734
1002	0.6798781061	0.5834618423
1003	0.6799258677	0.5834132773
1004	0.6799548379	0.5833984573
1005	0.6799759783	0.5833786029
1006	0.6799712804	0.583345562
1007	0.6799587527	0.583321703
1008	0.679983808	0.5833089491
1009	0.6800292207	0.583271686
1010	0.6800675866	0.5832537123
1011	0.6801161312	0.5832240042
1012	0.6801317908	0.583200304
1013	0.680123961	0.5831799161
1014	0.6801685907	0.5831566039
1015	0.6801764205	0.5831429983
1016	0.6801873822	0.583111518
1017	0.6802257481	0.5830895595
1018	0.6802359268	0.5830704816
1019	0.6802805565	0.5830116626
1020	0.6803024798	0.5829970512
1021	0.6803220543	0.5829660851
1022	0.6803799946	0.5829377422
1023	0.680436369	0.5828734402
1024	0.6804888285	0.5828196651
1025	0.680540505	0.5828056016
1026	0.6805827858	0.5827650042
1027	0.6805906155	0.582742462
1028	0.680609407	0.5827210739
1029	0.6806297644	0.5827019265
1030	0.6806266325	0.5826742559
1031	0.6806399431	0.5826452039
1032	0.6806360282	0.5826130571
1033	0.6806579516	0.5825976363
1034	0.680783228	0.582520742
1035	0.6808020195	0.5824989602
1036	0.6808215939	0.5824517589
1037	0.6809100703	0.5824030629
1038	0.6809789724	0.5823522439
1039	0.6809821043	0.5823336737
1040	0.6810095085	0.5822971287
1041	0.6810126404	0.5822867474
1042	0.6810048106	0.5822513056
1043	0.6809805383	0.5822226696
1044	0.6810102915	0.58219052
1045	0.6810079425	0.5821764126
1046	0.6810705807	0.5821320478
1047	0.681096419	0.5821171137
1048	0.6811065977	0.5821019666
1049	0.6811480955	0.582075133
1050	0.6811778486	0.5820568313
1051	0.6812295251	0.582002823
1052	0.6812373549	0.5819841966
1053	0.6812765038	0.5819656538
1054	0.6812765038	0.5819519178
1055	0.6813336611	0.5819217971
1056	0.6813422739	0.5818969138
1057	0.6813704611	0.5818554703
1058	0.6813641973	0.5818417356
1059	0.6813712441	0.5818203234
1060	0.6813876866	0.5818106396
1061	0.6814558056	0.5817598646
1062	0.6814487588	0.5817497896
1063	0.6814824269	0.5817323579
1064	0.6815168779	0.5816857371
1065	0.6815568097	0.5816709491
1066	0.6815646395	0.5816494151
1067	0.681580299	0.5816362713
1068	0.6816288436	0.5816093273
1069	0.681617882	0.5815921409
1070	0.6816398053	0.5815577437
1071	0.6816695585	0.5815436396
1072	0.6817181031	0.581527033
1073	0.681718886	0.5815078059
1074	0.6817415924	0.5814953399
1075	0.6817697796	0.5814637734
1076	0.6818034476	0.5814492998
1077	0.6817924859	0.5814335484
1078	0.6817783923	0.5814205159
1079	0.6818081455	0.5814006119
1080	0.6818112774	0.5813640681
1081	0.6818339837	0.5813466423
1082	0.6818488603	0.5813272509
1083	0.6818762645	0.5813070129
1084	0.6819068006	0.5812788449
1085	0.6819013198	0.5812453361
1086	0.681963958	0.5812312813
1087	0.681996843	0.5812179109
1088	0.6820031069	0.5812031879
1089	0.6820038898	0.5811914098
1090	0.682031294	0.5811797992
1091	0.6820109366	0.581153342
1092	0.6820109366	0.5811309762
1093	0.6820352089	0.5811075406
1094	0.6820179834	0.5810943415
1095	0.6820438217	0.5810743686
1096	0.6820414727	0.5810601866
1097	0.6820727918	0.5810352656
1098	0.6821268173	0.5810123303
1099	0.6821534385	0.5809903762
1100	0.6821933704	0.5809728628
1101	0.6822090299	0.5809430596
1102	0.682205115	0.5809289051
1103	0.6822309533	0.5809100108
1104	0.6823045532	0.5808847616
1105	0.6823162978	0.5808690313
1106	0.6823617105	0.5808391374
1107	0.6824055573	0.5807934867
1108	0.682414953	0.5807705228
1109	0.6824666295	0.5807155458
1110	0.6824666295	0.5807007824
1111	0.6824815061	0.5806853046
1112	0.6824948167	0.5806726255
1113	0.6825339656	0.5806601628
1114	0.6825621527	0.5806446234
1115	0.6825684166	0.5806148892
1116	0.6825762463	0.5805977975
1117	0.6826263569	0.580556853
1118	0.6826365356	0.5805460243
1119	0.6826271399	0.5805290309
1120	0.6826404505	0.5805140972
1121	0.6827148334	0.5804686548
1122	0.6827806035	0.5804242299
1123	0.6828087906	0.5803905092
1124	0.6828080077	0.5803768494
1125	0.6828189694	0.5803599403
1126	0.6828174034	0.5803428897
1127	0.6828502884	0.5803076271
1128	0.6829160586	0.5802394689
1129	0.6829520755	0.5802172103
1130	0.6829575564	0.5802073356
1131	0.6829888755	0.5801763744
1132	0.6829888755	0.5801598227
1133	0.6829990542	0.5801438245
1134	0.6830233265	0.5801299776
1135	0.6830937944	0.580112316
1136	0.6831110199	0.5800965547
1137	0.683110237	0.5800806753
1138	0.6831282454	0.580060996
1139	0.6831188497	0.5800492358
1140	0.6831415561	0.5800291444
1141	0.6831486029	0.5800168058
1142	0.6831697432	0.5799825732
1143	0.683107888	0.5799542317
1144	0.6831298114	0.5799419615
1145	0.6831110199	0.5799233007
1146	0.6831626964	0.5798894831
1147	0.683144688	0.5798735873
1148	0.6831478199	0.5798634107
1149	0.6831634794	0.579848873
1150	0.6831705262	0.5798364375
1151	0.6831877517	0.5798143178
1152	0.6831908836	0.5797815343
1153	0.6831814879	0.5797677325
1154	0.683212807	0.5797418675
1155	0.6832261176	0.5797228283
1156	0.6832566537	0.579699057
1157	0.683246475	0.5796859869
1158	0.6832652665	0.5796744135
1159	0.6832331644	0.5796416157
1160	0.683212807	0.5796196153
1161	0.6832362963	0.5796010418
1162	0.6832159389	0.5795817129
1163	0.6832676154	0.5795577181
1164	0.6832801431	0.5795481277
1165	0.683318509	0.5795324367
1166	0.683351394	0.5795159504
1167	0.6833725344	0.5794888845
1168	0.6834069854	0.5794725949
1169	0.6834171641	0.5794588369
1170	0.6834077684	0.5794492384
1171	0.6834163811	0.5794207166
1172	0.6833921088	0.5793998545
1173	0.6834163811	0.5793759689
1174	0.68345553	0.5793439491
1175	0.6835025087	0.5793264964
1176	0.6835009427	0.5793004349
1177	0.683490764	0.57928186
1178	0.6835416575	0.5792489356
1179	0.6835213001	0.5792374211
1180	0.6835158193	0.5792184592
1181	0.6835440065	0.5791848661
1182	0.6835792404	0.5791538371
1183	0.683596466	0.579140629
1184	0.6835878532	0.5791262593
1185	0.6836144744	0.5791144542
1186	0.6836379638	0.5791029713
1187	0.6836481425	0.579091829
1188	0.6836591041	0.5790762034
1189	0.6836497084	0.5790619398
1190	0.6836927722	0.579045764
1191	0.6837186104	0.5790362265
1192	0.6837467976	0.5790156198
1193	0.683803955	0.5789815062
1194	0.6838063039	0.5789677481
1195	0.6838282273	0.5789527968
1196	0.6838611123	0.5789346338
1197	0.68387364	0.5789232972
1198	0.6838924314	0.5788985128
1199	0.6838963463	0.5788711956
1200	0.6838853846	0.578836679
1201	0.6839370611	0.5788142622
1202	0.6839715121	0.5787990902
1203	0.6840200568	0.5787665693
1204	0.6840153589	0.5787530425
1205	0.6840263206	0.5787393751
1206	0.6840388482	0.5787242611
1207	0.6840380652	0.5787021361
1208	0.6840654694	0.5786841067
1209	0.6841022694	0.5786650842
1210	0.6841320225	0.5786414338
1211	0.6841351544	0.5786279707
1212	0.6841609927	0.5785968147
1213	0.6841688225	0.5785825685
1214	0.684183699	0.5785622122
1215	0.6842103203	0.5785469936
1216	0.6842385075	0.578535087
1217	0.6842839201	0.5785185145
1218	0.6843449924	0.5784937317
1219	0.6843308988	0.5784555634
1220	0.6843387286	0.5784354954
1221	0.6843332477	0.5784086436
1222	0.6843770945	0.5783837168
1223	0.6844076306	0.5783664849
1224	0.6844232901	0.5783530913
1225	0.6844522603	0.5783404809
1226	0.6844600901	0.5783046704
1227	0.6844734007	0.5782906439
1228	0.6844757496	0.5782795741
1229	0.6845211623	0.5782369269
1230	0.6844906262	0.5782254517
1231	0.6845211623	0.5782136078
1232	0.6845227283	0.5781956675
1233	0.6845524814	0.5781742031
1234	0.6845634431	0.578164032
1235	0.6845704899	0.5781537438
1236	0.684567358	0.5781425208
1237	0.6845900643	0.578129334
1238	0.6845822346	0.5781205043
1239	0.6845822346	0.578101763
1240	0.6845955452	0.5780887613
1241	0.6846151196	0.5780782279
1242	0.6846268643	0.5780610819
1243	0.6846597493	0.5780475561
1244	0.6846824557	0.5780179826
1245	0.6847020301	0.5779978904
1246	0.6847200386	0.5779697842
1247	0.684704379	0.5779468649
1248	0.6847466598	0.5779218015
1249	0.6847709321	0.5779012236
1250	0.6848492299	0.5778710721
1251	0.6848531448	0.5778550717
1252	0.6848680213	0.5778315281
1253	0.6848719362	0.5778182926
1254	0.6848907277	0.5778040514
1255	0.6848962085	0.5777813724
1256	0.6848727192	0.5777704837
1257	0.6848758511	0.5777467621
1258	0.6849009064	0.5777249398
1259	0.6849330084	0.5777070918
1260	0.6849690254	0.5776860873
1261	0.6849760722	0.5776709231
1262	0.6850073913	0.5776566417
1263	0.6850128721	0.5776140318
1264	0.6850778593	0.5775879891
1265	0.6850989997	0.5775634535
1266	0.685121706	0.5775532317
1267	0.6851491102	0.5775232274
1268	0.685158506	0.5775106706
1269	0.6851679017	0.5774980169
1270	0.6852054846	0.57748317
1271	0.6851890421	0.5774563969
1272	0.6852305399	0.5774463939
1273	0.6852391526	0.577437274
1274	0.6852407186	0.5774243831
1275	0.6852289739	0.5774036689
1276	0.6852689058	0.5773867563
1277	0.6852743866	0.5773713408
1278	0.6852876972	0.5773610077
1279	0.6853205823	0.5773451021
1280	0.6853205823	0.5773352909
1281	0.685331544	0.577323655
1282	0.6853973141	0.5772963919
1283	0.6853785226	0.5772836015
1284	0.685399663	0.5772580052
1285	0.6854035779	0.5772454413
1286	0.6854489906	0.5772286706
1287	0.685467782	0.5772195815
1288	0.685503799	0.5772019125
1289	0.6855171096	0.5771901988
1290	0.6855319862	0.5771754153
1291	0.6855327692	0.5771631242
1292	0.6855366841	0.5771527996
1293	0.6855265054	0.5771416118
1294	0.6855445138	0.5771252726
1295	0.6855413819	0.577096539
1296	0.6855680032	0.577067462
1297	0.6855922755	0.5770503657
1298	0.6856055861	0.5770378242
1299	0.685642386	0.5770181414
1300	0.6856580456	0.5770069319
1301	0.6856541307	0.5769916602
1302	0.6856737051	0.5769733916
1303	0.6856807519	0.5769621998
1304	0.6856619605	0.5769445532
1305	0.685679186	0.576936328
1306	0.6856815349	0.5769273348
1307	0.6856971944	0.576897743
1308	0.6857355603	0.5768655912
1309	0.6857277306	0.5768547573
1310	0.6857512199	0.5768291867
1311	0.6857613986	0.5768169144
1312	0.6857692284	0.5767904331
1313	0.6857903688	0.5767792813
1314	0.6858083772	0.5767643104
1315	0.685815424	0.5767535362
1316	0.6858146411	0.5767387948
1317	0.6858537899	0.5767231635
1318	0.6858725814	0.5767120332
1319	0.685887458	0.5766844457
1320	0.6859054664	0.576666486
1321	0.6859023345	0.5766553165
1322	0.6859046835	0.5766332557
1323	0.6859328706	0.5765904893
1324	0.6859626238	0.5765707644
1325	0.6859743685	0.576559714
1326	0.6859962918	0.5765411246
1327	0.6860644109	0.5765158738
1328	0.6860659768	0.5764882117
1329	0.6860886832	0.5764766382
1330	0.6861262661	0.5764146482
1331	0.6861442746	0.5763992774
1332	0.6861521043	0.5763815004
1333	0.6861599341	0.576366531
1334	0.6861748107	0.5763484999
1335	0.6861943851	0.576338832
1336	0.6862006489	0.5763107091
1337	0.6862163085	0.5762901344
1338	0.6862280531	0.5762754668
1339	0.6862288361	0.5762652527
1340	0.6862484106	0.5762537828
1341	0.6862272702	0.5762298715
1342	0.6862969552	0.5762071402
1343	0.68630087	0.5761928602
1344	0.6863274913	0.5761819561
1345	0.68633767	0.5761725412
1346	0.6863517636	0.5761598893
1347	0.6863212275	0.5761473733
1348	0.6863462827	0.5761346457
1349	0.686336104	0.5761034935
1350	0.6863478487	0.5760835417
1351	0.6863548955	0.576071405
1352	0.6863822997	0.576033252
1353	0.6863948273	0.5760207197
1354	0.6863877805	0.5760081524
1355	0.6863995252	0.5759931942
1356	0.6863893465	0.5759800421
1357	0.6864010912	0.5759674005
1358	0.6863932614	0.5759447186
1359	0.6864214486	0.5759199412
1360	0.686408138	0.575905886
1361	0.6864018741	0.5758943622
1362	0.6864394571	0.5758772896
1363	0.6864371081	0.5758603499
1364	0.6864684272	0.5758484403
1365	0.6865036612	0.5758324715
1366	0.6864872187	0.5758209008
1367	0.68647704	0.5757913279
1368	0.6865075761	0.5757645556
1369	0.6865302824	0.5757549847
1370	0.6865177548	0.5757312056
1371	0.6865506398	0.5757152857
1372	0.6865600356	0.5756795851
1373	0.6865772611	0.5756694228
1374	0.6865756951	0.5756506338
1375	0.6866101461	0.5756297051
1376	0.6866242397	0.5756174884
1377	0.6866344184	0.5756074061
1378	0.6866406823	0.5755940563
1379	0.6866766992	0.5755840711
1380	0.686685312	0.5755723441
1381	0.6867025375	0.5755614447
1382	0.6867009715	0.5755406446
1383	0.6867142821	0.5755238189
1384	0.6867706565	0.5755100047
1385	0.686754214	0.5754959962
1386	0.6867589118	0.5754851659
1387	0.6867839671	0.5754734267
1388	0.6867706565	0.575448548
1389	0.6867949288	0.5754321678
1390	0.6868168522	0.5754136536
1391	0.6868489543	0.5754049013
1392	0.68685835	0.5753887131
1393	0.686891235	0.5753765504
1394	0.686928035	0.5753568318
1395	0.6869233371	0.5752990679
1396	0.6869421286	0.575288176
1397	0.6869844094	0.5752353578
1398	0.6870282561	0.5752213025
1399	0.6870501795	0.5752066159
1400	0.6870212093	0.5751759157
1401	0.6870243412	0.5751691154
1402	0.6870345199	0.5751548362
1403	0.6870987241	0.5751389826
1404	0.6871222134	0.5751126959
1405	0.6871112517	0.5750952607
1406	0.6871496176	0.5750873213
1407	0.6871558814	0.5750649009
1408	0.6871950303	0.5750513345
1409	0.6872263494	0.5750369246
1410	0.6872623663	0.5750155984
1411	0.687273328	0.5750031848
1412	0.687309345	0.5749924533
1413	0.6872905535	0.5749831677
1414	0.6873179577	0.5749695138
1415	0.6873124769	0.5749613227
1416	0.6873030812	0.5749488346
1417	0.6872968174	0.5749326723
1418	0.6873163918	0.5749239899
1419	0.6873257875	0.5749143429
1420	0.6873218726	0.5749032778
1421	0.6873359662	0.574893246
1422	0.6873602385	0.5748806229
1423	0.6873837278	0.5748691335
1424	0.6873868598	0.5748611193
1425	0.6874033023	0.5748365544
1426	0.6874111321	0.5748263579
1427	0.6874080002	0.5748172536
1428	0.6874205278	0.5748042946
1429	0.6874416682	0.5747819282
1430	0.6874565448	0.5747634469
1431	0.6874651575	0.5747497327
1432	0.6874737703	0.5747395093
1433	0.6874573277	0.5747191839
1434	0.6874581107	0.5747053599
1435	0.6875207489	0.5746680627
1436	0.6875567659	0.5746526331
1437	0.6875888679	0.5746347269
1438	0.6876334977	0.574607149
1439	0.6876397615	0.5745941482
1440	0.6876421104	0.5745804161
1441	0.6876515061	0.5745722045
1442	0.6876585529	0.5745617803
1443	0.6876930039	0.5745466445
1444	0.6877188422	0.5745263288
1445	0.6876515061	0.5745022152
1446	0.6876280168	0.5744884563
1447	0.687622536	0.5744754061
1448	0.6876413274	0.5744619643
1449	0.687656987	0.5744368362
1450	0.6876859571	0.574420727
1451	0.6877133614	0.5744063251
1452	0.6877415485	0.5743817698
1453	0.6877470294	0.5743713443
1454	0.6877391996	0.5743588565
1455	0.6877971399	0.5743356
1456	0.687830025	0.5743086352
1457	0.6878143654	0.5742951134
1458	0.6878190633	0.5742772544
1459	0.6878488165	0.5742673887
1460	0.6878527313	0.5742578435
1461	0.6878801355	0.5742484753
1462	0.6878817015	0.5742271671
1463	0.6879067568	0.5741951004
1464	0.6879036249	0.5741762695
1465	0.6879286802	0.574164411
1466	0.687968612	0.5741558857
1467	0.6879553014	0.5741476777
1468	0.6879615652	0.5741316234
1469	0.6879889694	0.5741185415
1470	0.6880069779	0.5741081709
1471	0.6880359481	0.5740841105
1472	0.6880539565	0.5740706203
1473	0.6880750969	0.5740587172
1474	0.6880469097	0.5740409494
1475	0.6880516076	0.5740282764
1476	0.6880649182	0.574012586
1477	0.6881040671	0.5739932796
1478	0.6881220756	0.5739712991
1479	0.6881338202	0.5739543209
1480	0.6881800159	0.5739407438
1481	0.6881526117	0.5739209011
1482	0.6881565266	0.5739068426
1483	0.6881815819	0.5738917623
1484	0.6881737521	0.5738819261
1485	0.6881854968	0.5738715845
1486	0.6881839308	0.5738478968
1487	0.6881901946	0.5738274649
1488	0.6881847138	0.5738170424
1489	0.6881972414	0.5737966911
1490	0.6882136839	0.573788311
1491	0.6882089861	0.5737737993
1492	0.6882731902	0.5737469206
1493	0.6882786711	0.5737311721
1494	0.6882661434	0.5737164854
1495	0.6882637945	0.5737071874
1496	0.6883005944	0.5736822546
